wyId,shortName,position,foot,match_name,average,total,percent,seasonId,competitionId,roundId,positions,matchId,playerId
92988,G. Anestis,Goalkeeper,right,"Hermannstadt - Botoşani, 3-0","{'lateralPasses': 0.0, 'newSuccessfulDribbles': 0.0, 'newOffensiveDuelsWon': 0.0, 'newDefensiveDuelsWon': 0.0, 'newDuelsWon': 0.0, 'gkAerialDuelsWon': 0.0, 'gkSuccessfulExits': 0, 'gkSaves': 0.0, 'successfulGoalKicks': 0.0, 'gkAerialDuels': 0.0, 'gkShotsAgainst': 0.0, 'goalKicksLong': 0.0, 'dribblesAgainstWon': 0.0, 'successfulSlidingTackles': 0.0, 'shotsOnTarget': 0.0, 'shotsBlocked': 0.0, 'goalKicks': 0.0, 'slidingTackles': 0.0, 'counterpressingRecoveries': 0.0, 'missedBalls': 0.0, 'progressivePasses': 0.0, 'aerialDuels': 0.0, 'foulsSuffered': 0.0, 'fieldAerialDuels': 0.0, 'clearances': 0.0, 'successfulPassesToFinalThird': 0.0, 'offsides': 0.0, 'progressiveRun': 0.0, 'receivedPass': 0.0, 'xgAssist': 0.0, 'thirdAssists': 0.0, 'xgShot': 0.0, 'looseBallDuelsWon': 0.0, 'successfulPenalties': 0.0, 'successfulBackPasses': 0.0, 'directFreeKicksOnTarget': 0.0, 'attackingActions': 0.0, 'defensiveActions': 0.0, 'successfulLinkupPlays': 0.0, 'headShots': 0.0, 'passes': 0.0, 'successfulLongPasses': 0.0, 'yellowCards': 0.0, 'freeKicksOnTarget': 0.0, 'successfulKeyPasses': 0.0, 'successfulSmartPasses': 0.0, 'directRedCards': 0.0, 'freeKicks': 0.0, 'successfulForwardPasses': 0.0, 'duelsWon': 0.0, 'ownHalfLosses': 0.0, 'ballLosses': 0.0, 'dribblesAgainst': 0.0, 'dangerousOpponentHalfRecoveries': 0.0, 'gkConcededGoals': 0.0, 'successfulDribbles': 0.0, 'directFreeKicks': 0.0, 'crosses': 0.0, 'shotOnTargetAssists': 0.0, 'verticalPasses': 0.0, 'xgSave': 0.0, 'shotAssists': 0.0, 'keyPasses': 0.0, 'fieldAerialDuelsWon': 0.0, 'defensiveDuelsWon': 0.0, 'passLength': 19.33, 'looseBallDuels': 0.0, 'penalties': 0.0, 'successfulThroughPasses': 0.0, 'losses': 0.0, 'opponentHalfRecoveries': 0.0, 'touchInBox': 0.0, 'secondAssists': 0.0, 'fouls': 0.0, 'ballRecoveries': 0.0, 'shots': 0.0, 'goals': 0.0, 'successfulAttackingActions': 0.0, 'successfulLateralPasses': 0.0, 'successfulDefensiveAction': 0.0, 'corners': 0.0, 'interceptions': 0.0, 'dribbles': 0.0, 'successfulVerticalPasses': 0.0, 'offensiveDuels': 0.0, 'passesToFinalThird': 0.0, 'dangerousOwnHalfLosses': 0.0, 'successfulProgressivePasses': 0.0, 'gkExits': 0.0, 'assists': 0.0, 'smartPasses': 0.0, 'duels': 0.0, 'defensiveDuels': 0.0, 'accelerations': 0.0, 'linkupPlays': 0.0, 'longPasses': 0.0, 'offensiveDuelsWon': 0.0, 'successfulPasses': 0.0, 'longPassLength': 38.06, 'backPasses': 0.0, 'dribbleDistanceFromOpponentGoal': 0.0, 'redCards': 0.0, 'goalKicksShort': 0.0, 'successfulCrosses': 0.0, 'throughPasses': 0.0, 'forwardPasses': 0.0}","{'lateralPasses': 2, 'newOffensiveDuelsWon': 0, 'newDefensiveDuelsWon': 0, 'newDuelsWon': 0, 'gkSaves': 1, 'gkAerialDuelsWon': 0, 'gkSuccessfulExits': 0, 'gkShotsAgainst': 1, 'gkConcededGoals': 0, 'successfulSlidingTackles': 0, 'shotsOnTarget': 0, 'goalKicksLong': 0, 'pressingDuels': 0, 'dribblesAgainstWon': 0, 'goalKicks': 0, 'slidingTackles': 0, 'counterpressingRecoveries': 0, 'missedBalls': 0, 'progressivePasses': 0, 'aerialDuels': 0, 'foulsSuffered': 0, 'shotsBlocked': 0, 'fieldAerialDuels': 0, 'clearances': 0, 'successfulPassesToFinalThird': 0, 'offsides': 0, 'matchesSubstituted': 1, 'progressiveRun': 0, 'opponentHalfRecoveries': 0, 'touchInBox': 0, 'receivedPass': 3, 'xgAssist': 0.0, 'thirdAssists': 0, 'xgShot': 0.0, 'dangerousOwnHalfLosses': 0, 'successfulThroughPasses': 0, 'losses': 0, 'dribblesAgainst': 0, 'dangerousOpponentHalfRecoveries': 0, 'ownHalfLosses': 0, 'recoveries': 1, 'xgSave': 0.15, 'shotAssists': 0, 'looseBallDuelsWon': 0, 'gkCleanSheets': 0, 'fieldAerialDuelsWon': 0, 'defensiveDuelsWon': 0, 'looseBallDuels': 0, 'successfulPenalties': 0, 'corners': 0, 'successfulBackPasses': 0, 'directFreeKicksOnTarget': 0, 'directRedCards': 0, 'successfulForwardPasses': 2, 'freeKicks': 0, 'attackingActions': 0, 'successfulLateralPasses': 2, 'successfulDefensiveAction': 0, 'defensiveActions': 0, 'crosses': 0, 'shotOnTargetAssists': 0, 'directFreeKicks': 0, 'successfulDribbles': 0, 'interceptions': 0, 'successfulVerticalPasses': 2, 'dribbles': 0, 'successfulLinkupPlays': 0, 'passes': 5, 'headShots': 0, 'successfulLongPasses': 1, 'longPasses': 1, 'duelsWon': 0, 'gkExits': 0, 'successfulProgressivePasses': 0, 'goalKicksShort': 0, 'throughPasses': 0, 'successfulCrosses': 0, 'newSuccessfulDribbles': 0, 'pressingDuelsWon': 0, 'offensiveDuels': 0, 'minutesTagged': 22, 'forwardPasses': 2, 'assists': 0, 'smartPasses': 0, 'matches': 1, 'aerialDuelsWon': 0, 'offensiveDuelsWon': 0, 'successfulSmartPasses': 0, 'gkAerialDuels': 0, 'successfulGoalKicks': 0, 'defensiveDuels': 0, 'duels': 0, 'penalties': 0, 'freeKicksOnTarget': 0, 'yellowCards': 0, 'backPasses': 0, 'goals': 0, 'shots': 0, 'passesToFinalThird': 0, 'matchesInStart': 1, 'successfulKeyPasses': 0, 'successfulAttackingActions': 0, 'verticalPasses': 2, 'successfulPasses': 5, 'matchesComingOff': 0, 'secondAssists': 0, 'fouls': 0, 'accelerations': 0, 'linkupPlays': 0, 'redCards': 0, 'keyPasses': 0, 'minutesOnField': 22}","{'newSuccessfulDribbles': 0.0, 'newOffensiveDuelsWon': 0.0, 'newDuelsWon': 0.0, 'successfulLateralPasses': 0.0, 'gkAerialDuelsWon': 0.0, 'gkSuccessfulExits': 0, 'fieldAerialDuelsWon': 0.0, 'successfulGoalKicks': 0.0, 'successfulProgressivePasses': 0.0, 'dribblesAgainstWon': 0.0, 'yellowCardsPerFoul': 0.0, 'successfulLinkupPlays': 0.0, 'successfulShotAssists': 0.0, 'successfulLongPasses': 0.0, 'successfulVerticalPasses': 0.0, 'successfulKeyPasses': 0.0, 'successfulBackPasses': 0.0, 'successfulForwardPasses': 0.0, 'win': 0, 'penaltiesConversion': 0, 'directFreeKicksOnTarget': 0, 'successfulSlidingTackles': 0.0, 'goalConversion': 0.0, 'successfulThroughPasses': 0.0, 'headShotsOnTarget': 0.0, 'successfulPasses': 0.0, 'gkSaves': 100.0, 'successfulPassesToFinalThird': 0.0, 'duelsWon': 0.0, 'offensiveDuelsWon': 0.0, 'successfulSmartPasses': 0.0, 'aerialDuelsWon': 0.0, 'successfulCrosses': 0.0, 'shotsOnTarget': 0.0, 'newDefensiveDuelsWon': 0.0, 'successfulDribbles': 0.0, 'defensiveDuelsWon': 0.0}",191642,719,4437511,"[{'percent': 100, 'position': {'code': 'gk', 'name': 'Goalkeeper'}}]",5823757,92988
236811,C. Căbuz,Goalkeeper,right,"Hermannstadt - Rapid Bucureşti, 0-3","{'lateralPasses': 7.83, 'newSuccessfulDribbles': 0.0, 'newOffensiveDuelsWon': 0.0, 'newDefensiveDuelsWon': 0.0, 'newDuelsWon': 1.96, 'gkAerialDuelsWon': 1.96, 'gkSuccessfulExits': 0, 'gkSaves': 0.0, 'successfulGoalKicks': 0.0, 'gkAerialDuels': 1.96, 'gkShotsAgainst': 1.96, 'goalKicksLong': 1.96, 'dribblesAgainstWon': 0.0, 'successfulSlidingTackles': 0.0, 'shotsOnTarget': 0.0, 'shotsBlocked': 0.0, 'goalKicks': 1.96, 'slidingTackles': 0.0, 'counterpressingRecoveries': 1.96, 'missedBalls': 0.0, 'progressivePasses': 9.78, 'aerialDuels': 1.96, 'foulsSuffered': 0.0, 'fieldAerialDuels': 0.0, 'clearances': 0.0, 'successfulPassesToFinalThird': 3.91, 'offsides': 0.0, 'progressiveRun': 0.0, 'receivedPass': 15.65, 'xgAssist': 0.0, 'thirdAssists': 0.0, 'xgShot': 0.0, 'looseBallDuelsWon': 0.0, 'successfulPenalties': 0.0, 'successfulBackPasses': 0.0, 'directFreeKicksOnTarget': 0.0, 'attackingActions': 0.0, 'defensiveActions': 0.0, 'successfulLinkupPlays': 0.0, 'headShots': 0.0, 'passes': 19.57, 'successfulLongPasses': 9.78, 'yellowCards': 0.0, 'freeKicksOnTarget': 0.0, 'successfulKeyPasses': 0.0, 'successfulSmartPasses': 0.0, 'directRedCards': 0.0, 'freeKicks': 0.0, 'successfulForwardPasses': 9.78, 'duelsWon': 1.96, 'ownHalfLosses': 1.96, 'ballLosses': 0.0, 'dribblesAgainst': 0.0, 'dangerousOpponentHalfRecoveries': 0.0, 'gkConcededGoals': 1.96, 'successfulDribbles': 0.0, 'directFreeKicks': 0.0, 'crosses': 0.0, 'shotOnTargetAssists': 0.0, 'verticalPasses': 7.83, 'xgSave': 0.35, 'shotAssists': 0.0, 'keyPasses': 0.0, 'fieldAerialDuelsWon': 0.0, 'defensiveDuelsWon': 0.0, 'passLength': 38.9, 'looseBallDuels': 0.0, 'penalties': 0.0, 'successfulThroughPasses': 0.0, 'losses': 7.83, 'opponentHalfRecoveries': 0.0, 'touchInBox': 0.0, 'secondAssists': 0.0, 'fouls': 0.0, 'ballRecoveries': 3.91, 'shots': 0.0, 'goals': 0.0, 'successfulAttackingActions': 0.0, 'successfulLateralPasses': 7.83, 'successfulDefensiveAction': 0.0, 'corners': 0.0, 'interceptions': 0.0, 'dribbles': 0.0, 'successfulVerticalPasses': 7.83, 'offensiveDuels': 0.0, 'passesToFinalThird': 5.87, 'dangerousOwnHalfLosses': 0.0, 'successfulProgressivePasses': 9.78, 'gkExits': 1.96, 'assists': 0.0, 'smartPasses': 0.0, 'duels': 1.96, 'defensiveDuels': 0.0, 'accelerations': 0.0, 'linkupPlays': 0.0, 'longPasses': 11.74, 'offensiveDuelsWon': 0.0, 'successfulPasses': 17.61, 'longPassLength': 47.42, 'backPasses': 0.0, 'dribbleDistanceFromOpponentGoal': 0.0, 'redCards': 0.0, 'goalKicksShort': 0.0, 'successfulCrosses': 0.0, 'throughPasses': 0.0, 'forwardPasses': 11.74}","{'lateralPasses': 4, 'newOffensiveDuelsWon': 0, 'newDefensiveDuelsWon': 0, 'newDuelsWon': 1, 'gkSaves': 0, 'gkAerialDuelsWon': 1, 'gkSuccessfulExits': 0, 'gkShotsAgainst': 1, 'gkConcededGoals': 1, 'successfulSlidingTackles': 0, 'shotsOnTarget': 0, 'goalKicksLong': 1, 'pressingDuels': 0, 'dribblesAgainstWon': 0, 'goalKicks': 1, 'slidingTackles': 0, 'counterpressingRecoveries': 1, 'missedBalls': 0, 'progressivePasses': 5, 'aerialDuels': 1, 'foulsSuffered': 0, 'shotsBlocked': 0, 'fieldAerialDuels': 0, 'clearances': 0, 'successfulPassesToFinalThird': 2, 'offsides': 0, 'matchesSubstituted': 1, 'progressiveRun': 0, 'opponentHalfRecoveries': 0, 'touchInBox': 0, 'receivedPass': 8, 'xgAssist': 0.0, 'thirdAssists': 0, 'xgShot': 0.0, 'dangerousOwnHalfLosses': 0, 'successfulThroughPasses': 0, 'losses': 4, 'dribblesAgainst': 0, 'dangerousOpponentHalfRecoveries': 0, 'ownHalfLosses': 1, 'recoveries': 2, 'xgSave': 0.18, 'shotAssists': 0, 'looseBallDuelsWon': 0, 'gkCleanSheets': 0, 'fieldAerialDuelsWon': 0, 'defensiveDuelsWon': 0, 'looseBallDuels': 0, 'successfulPenalties': 0, 'corners': 0, 'successfulBackPasses': 0, 'directFreeKicksOnTarget': 0, 'directRedCards': 0, 'successfulForwardPasses': 5, 'freeKicks': 0, 'attackingActions': 0, 'successfulLateralPasses': 4, 'successfulDefensiveAction': 0, 'defensiveActions': 0, 'crosses': 0, 'shotOnTargetAssists': 0, 'directFreeKicks': 0, 'successfulDribbles': 0, 'interceptions': 0, 'successfulVerticalPasses': 4, 'dribbles': 0, 'successfulLinkupPlays': 0, 'passes': 10, 'headShots': 0, 'successfulLongPasses': 5, 'longPasses': 6, 'duelsWon': 1, 'gkExits': 1, 'successfulProgressivePasses': 5, 'goalKicksShort': 0, 'throughPasses': 0, 'successfulCrosses': 0, 'newSuccessfulDribbles': 0, 'pressingDuelsWon': 0, 'offensiveDuels': 0, 'minutesTagged': 46, 'forwardPasses': 6, 'assists': 0, 'smartPasses': 0, 'matches': 1, 'aerialDuelsWon': 1, 'offensiveDuelsWon': 0, 'successfulSmartPasses': 0, 'gkAerialDuels': 1, 'successfulGoalKicks': 0, 'defensiveDuels': 0, 'duels': 1, 'penalties': 0, 'freeKicksOnTarget': 0, 'yellowCards': 0, 'backPasses': 0, 'goals': 0, 'shots': 0, 'passesToFinalThird': 3, 'matchesInStart': 1, 'successfulKeyPasses': 0, 'successfulAttackingActions': 0, 'verticalPasses': 4, 'successfulPasses': 9, 'matchesComingOff': 0, 'secondAssists': 0, 'fouls': 0, 'accelerations': 0, 'linkupPlays': 0, 'redCards': 0, 'keyPasses': 0, 'minutesOnField': 46}","{'newSuccessfulDribbles': 0.0, 'newOffensiveDuelsWon': 0.0, 'newDuelsWon': 100.0, 'successfulLateralPasses': 100.0, 'gkAerialDuelsWon': 100.0, 'gkSuccessfulExits': 0, 'fieldAerialDuelsWon': 0.0, 'successfulGoalKicks': 0.0, 'successfulProgressivePasses': 100.0, 'dribblesAgainstWon': 0.0, 'yellowCardsPerFoul': 0.0, 'successfulLinkupPlays': 0.0, 'successfulShotAssists': 0.0, 'successfulLongPasses': 83.33, 'successfulVerticalPasses': 100.0, 'successfulKeyPasses': 0.0, 'successfulBackPasses': 0.0, 'successfulForwardPasses': 83.33, 'win': 0, 'penaltiesConversion': 0, 'directFreeKicksOnTarget': 0, 'successfulSlidingTackles': 0.0, 'goalConversion': 0.0, 'successfulThroughPasses': 0.0, 'headShotsOnTarget': 0.0, 'successfulPasses': 90.0, 'gkSaves': 0.0, 'successfulPassesToFinalThird': 66.67, 'duelsWon': 100.0, 'offensiveDuelsWon': 0.0, 'successfulSmartPasses': 0.0, 'aerialDuelsWon': 100.0, 'successfulCrosses': 0.0, 'shotsOnTarget': 0.0, 'newDefensiveDuelsWon': 0.0, 'successfulDribbles': 0.0, 'defensiveDuelsWon': 0.0}",191642,719,4435361,"[{'percent': 100, 'position': {'code': 'gk', 'name': 'Goalkeeper'}}]",5715877,236811
83964,G. Gavrilaş,Goalkeeper,right,"Metaloglobus - Farul Constanţa, 2-1","{'lateralPasses': 5.63, 'newSuccessfulDribbles': 0.0, 'newOffensiveDuelsWon': 1.88, 'newDefensiveDuelsWon': 0.0, 'newDuelsWon': 3.75, 'gkAerialDuelsWon': 0.0, 'gkSuccessfulExits': 0, 'gkSaves': 1.88, 'successfulGoalKicks': 1.88, 'gkAerialDuels': 0.0, 'gkShotsAgainst': 1.88, 'goalKicksLong': 1.88, 'dribblesAgainstWon': 0.0, 'successfulSlidingTackles': 0.0, 'shotsOnTarget': 0.0, 'shotsBlocked': 0.0, 'goalKicks': 1.88, 'slidingTackles': 0.0, 'counterpressingRecoveries': 1.88, 'missedBalls': 1.88, 'progressivePasses': 7.5, 'aerialDuels': 0.0, 'foulsSuffered': 3.75, 'fieldAerialDuels': 0.0, 'clearances': 0.0, 'successfulPassesToFinalThird': 0.0, 'offsides': 0.0, 'progressiveRun': 0.0, 'receivedPass': 11.25, 'xgAssist': 0.0, 'thirdAssists': 0.0, 'xgShot': 0.0, 'looseBallDuelsWon': 1.88, 'successfulPenalties': 0.0, 'successfulBackPasses': 0.0, 'directFreeKicksOnTarget': 0.0, 'attackingActions': 0.0, 'defensiveActions': 1.88, 'successfulLinkupPlays': 0.0, 'headShots': 0.0, 'passes': 20.63, 'successfulLongPasses': 5.63, 'yellowCards': 0.0, 'freeKicksOnTarget': 0.0, 'successfulKeyPasses': 0.0, 'successfulSmartPasses': 0.0, 'directRedCards': 0.0, 'freeKicks': 0.0, 'successfulForwardPasses': 7.5, 'duelsWon': 3.75, 'ownHalfLosses': 1.88, 'ballLosses': 0.0, 'dribblesAgainst': 0.0, 'dangerousOpponentHalfRecoveries': 0.0, 'gkConcededGoals': 0.0, 'successfulDribbles': 0.0, 'directFreeKicks': 0.0, 'crosses': 0.0, 'shotOnTargetAssists': 0.0, 'verticalPasses': 5.63, 'xgSave': 0.09, 'shotAssists': 0.0, 'keyPasses': 0.0, 'fieldAerialDuelsWon': 0.0, 'defensiveDuelsWon': 0.0, 'passLength': 34.97, 'looseBallDuels': 1.88, 'penalties': 0.0, 'successfulThroughPasses': 0.0, 'losses': 5.63, 'opponentHalfRecoveries': 0.0, 'touchInBox': 0.0, 'secondAssists': 0.0, 'fouls': 0.0, 'ballRecoveries': 5.63, 'shots': 0.0, 'goals': 0.0, 'successfulAttackingActions': 0.0, 'successfulLateralPasses': 5.63, 'successfulDefensiveAction': 1.88, 'corners': 0.0, 'interceptions': 1.88, 'dribbles': 0.0, 'successfulVerticalPasses': 5.63, 'offensiveDuels': 1.88, 'passesToFinalThird': 0.0, 'dangerousOwnHalfLosses': 0.0, 'successfulProgressivePasses': 3.75, 'gkExits': 0.0, 'assists': 0.0, 'smartPasses': 0.0, 'duels': 3.75, 'defensiveDuels': 0.0, 'accelerations': 0.0, 'linkupPlays': 0.0, 'longPasses': 13.13, 'offensiveDuelsWon': 1.88, 'successfulPasses': 13.13, 'longPassLength': 41.67, 'backPasses': 0.0, 'dribbleDistanceFromOpponentGoal': 0.0, 'redCards': 0.0, 'goalKicksShort': 0.0, 'successfulCrosses': 0.0, 'throughPasses': 0.0, 'forwardPasses': 15.0}","{'lateralPasses': 3, 'newOffensiveDuelsWon': 1, 'newDefensiveDuelsWon': 0, 'newDuelsWon': 2, 'gkSaves': 1, 'gkAerialDuelsWon': 0, 'gkSuccessfulExits': 0, 'gkShotsAgainst': 1, 'gkConcededGoals': 0, 'successfulSlidingTackles': 0, 'shotsOnTarget': 0, 'goalKicksLong': 1, 'pressingDuels': 0, 'dribblesAgainstWon': 0, 'goalKicks': 1, 'slidingTackles': 0, 'counterpressingRecoveries': 1, 'missedBalls': 1, 'progressivePasses': 4, 'aerialDuels': 0, 'foulsSuffered': 2, 'shotsBlocked': 0, 'fieldAerialDuels': 0, 'clearances': 0, 'successfulPassesToFinalThird': 0, 'offsides': 0, 'matchesSubstituted': 1, 'progressiveRun': 0, 'opponentHalfRecoveries': 0, 'touchInBox': 0, 'receivedPass': 6, 'xgAssist': 0.0, 'thirdAssists': 0, 'xgShot': 0.0, 'dangerousOwnHalfLosses': 0, 'successfulThroughPasses': 0, 'losses': 3, 'dribblesAgainst': 0, 'dangerousOpponentHalfRecoveries': 0, 'ownHalfLosses': 1, 'recoveries': 3, 'xgSave': 0.05, 'shotAssists': 0, 'looseBallDuelsWon': 1, 'gkCleanSheets': 0, 'fieldAerialDuelsWon': 0, 'defensiveDuelsWon': 0, 'looseBallDuels': 1, 'successfulPenalties': 0, 'corners': 0, 'successfulBackPasses': 0, 'directFreeKicksOnTarget': 0, 'directRedCards': 0, 'successfulForwardPasses': 4, 'freeKicks': 0, 'attackingActions': 0, 'successfulLateralPasses': 3, 'successfulDefensiveAction': 1, 'defensiveActions': 1, 'crosses': 0, 'shotOnTargetAssists': 0, 'directFreeKicks': 0, 'successfulDribbles': 0, 'interceptions': 1, 'successfulVerticalPasses': 3, 'dribbles': 0, 'successfulLinkupPlays': 0, 'passes': 11, 'headShots': 0, 'successfulLongPasses': 3, 'longPasses': 7, 'duelsWon': 2, 'gkExits': 0, 'successfulProgressivePasses': 2, 'goalKicksShort': 0, 'throughPasses': 0, 'successfulCrosses': 0, 'newSuccessfulDribbles': 0, 'pressingDuelsWon': 0, 'offensiveDuels': 1, 'minutesTagged': 48, 'forwardPasses': 8, 'assists': 0, 'smartPasses': 0, 'matches': 1, 'aerialDuelsWon': 0, 'offensiveDuelsWon': 1, 'successfulSmartPasses': 0, 'gkAerialDuels': 0, 'successfulGoalKicks': 1, 'defensiveDuels': 0, 'duels': 2, 'penalties': 0, 'freeKicksOnTarget': 0, 'yellowCards': 0, 'backPasses': 0, 'goals': 0, 'shots': 0, 'passesToFinalThird': 0, 'matchesInStart': 1, 'successfulKeyPasses': 0, 'successfulAttackingActions': 0, 'verticalPasses': 3, 'successfulPasses': 7, 'matchesComingOff': 0, 'secondAssists': 0, 'fouls': 0, 'accelerations': 0, 'linkupPlays': 0, 'redCards': 0, 'keyPasses': 0, 'minutesOnField': 48}","{'newSuccessfulDribbles': 0.0, 'newOffensiveDuelsWon': 100.0, 'newDuelsWon': 100.0, 'successfulLateralPasses': 100.0, 'gkAerialDuelsWon': 0.0, 'gkSuccessfulExits': 0, 'fieldAerialDuelsWon': 0.0, 'successfulGoalKicks': 100.0, 'successfulProgressivePasses': 50.0, 'dribblesAgainstWon': 0.0, 'yellowCardsPerFoul': 0.0, 'successfulLinkupPlays': 0.0, 'successfulShotAssists': 0.0, 'successfulLongPasses': 42.86, 'successfulVerticalPasses': 100.0, 'successfulKeyPasses': 0.0, 'successfulBackPasses': 0.0, 'successfulForwardPasses': 50.0, 'win': 100, 'penaltiesConversion': 0, 'directFreeKicksOnTarget': 0, 'successfulSlidingTackles': 0.0, 'goalConversion': 0.0, 'successfulThroughPasses': 0.0, 'headShotsOnTarget': 0.0, 'successfulPasses': 63.64, 'gkSaves': 100.0, 'successfulPassesToFinalThird': 0.0, 'duelsWon': 100.0, 'offensiveDuelsWon': 100.0, 'successfulSmartPasses': 0.0, 'aerialDuelsWon': 0.0, 'successfulCrosses': 0.0, 'shotsOnTarget': 0.0, 'newDefensiveDuelsWon': 0.0, 'successfulDribbles': 0.0, 'defensiveDuelsWon': 0.0}",191642,719,4435361,"[{'percent': 100, 'position': {'code': 'gk', 'name': 'Goalkeeper'}}]",5715826,83964
